year,road_category,language,road,section_mark,section,length_km,pc,bus,lt,mt,ht,tt,total,state,mechanism,instrument,absence_reason,remark_raw,legend_gloss,legend_source,source_file,source_url,source_sha256
2018,IA,sr,А1,1001/1002,граница МАЂ/СРБ (Хоргош) - петља Хоргош,4.241,5453.56872,62.2723802739726,46.294343287671225,50.661948767123285,218.6011684931507,474.29569602739696,6305.694256849315,estimated,interpolation,,,ИНТ,интерполација података,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1003/1004,петља Хоргош - петља Суботица север,12.603000000000002,6415.9632,67.6873698630137,50.31993835616438,55.067335616438356,237.6099657534247,479.0865616438353,7305.734371232876,estimated,interpolation,,,ИНТ,интерполација података,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1005/1006,петља Суботица север - петља Суботица исток,6.295999999999999,7548.192,61.53397260273972,52.96835616438356,57.965616438356165,226.29520547945208,504.3016438356161,8451.256794520546,estimated,interpolation,,,ИНТ,интерполација података,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1007/1008,петља Суботица исток - петља Суботица југ,3.46,10483.6,64.77260273972603,55.75616438356164,61.016438356164386,238.20547945205482,530.843835616438,11434.194520547946,estimated,interpolation,,,ИНТ,интерполација података,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1009/1010,петља Суботица југ - петља Жедник,11.09,10483.6,64.77260273972603,55.75616438356164,61.016438356164386,238.20547945205482,530.843835616438,11434.194520547946,observed,permanent_counter,2086/87,,АБС 2086/87,аутоматски бројач саобраћаја са класификацијом (10+1 категорија),2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1011/1012,петља Жедник - петља Бачка Топола,12.413000000000004,9155.244254514686,56.56539729509318,48.69141360089846,53.285168901066754,208.0229450901733,463.5816872135461,9985.390866615464,observed,toll_system,,,НП,деоница са рампом за наплату путарине,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1013/1014,петља Бачка Топола - петља Мали Иђош*,10.349,9155.244254514686,56.56539729509318,48.69141360089846,53.285168901066754,208.0229450901733,463.5816872135461,9985.390866615464,observed,toll_system,,,НП,деоница са рампом за наплату путарине,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1015/1016,петља Мали Иђош* - петља Фекетић,10.388,9733.769010435852,60.13979484845067,51.76824993489635,56.65228707680589,221.16802567881498,492.87566069901436,10616.373028673832,observed,toll_system,,,НП,деоница са рампом за наплату путарине,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1017/1018,петља Фекетић - петља Врбас,10.119,10089.670594751205,62.33872192839436,53.66108324019768,58.72369833631972,229.25472371475541,510.89696655958994,11004.545788530464,observed,toll_system,,,НП,деоница са рампом за наплату путарине,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1021/1022,петља Сириг - петља Нови Сад север,16.507,13026.587362055476,80.48437256827377,69.28083352241518,75.81708237323514,295.98653975757395,659.6096379360282,14207.765828213,observed,toll_system,34,,НП 34,деоница са рампом за наплату путарине,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1023/1024,петља Нови Сад север - петља Нови Сад центар,1.661,12493.998150281615,496.1043151599846,370.38067587078336,482.20767538369716,420.52937019587796,1062.666250640041,15325.886437532004,estimated,interpolation,,,ИНТ,интерполација података,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1025/1026,петља Нови Сад центар - петља Нови Сад исток,2.4960000000000093,12493.998150281615,496.1043151599846,370.38067587078336,482.20767538369716,420.52937019587796,1062.666250640041,15325.886437532004,estimated,interpolation,,,ИНТ,интерполација података,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1027/1028,петља Нови Сад исток - петља Нови Сад југ*,4.524000000000001,12493.998150281615,496.1043151599846,370.38067587078336,482.20767538369716,420.52937019587796,1062.666250640041,15325.886437532004,estimated,interpolation,,,ИНТ,интерполација података,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1029/1030,петља Нови Сад југ* - петља Ковиљ,10.804000000000002,18895.622823860725,722.4018500667538,611.794726089442,796.5105414476807,612.3534622732357,2150.9832245263697,23789.66662826421,observed,toll_system,,,НП,деоница са рампом за наплату путарине,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1031/1032,петља Ковиљ - петља Бешка,12.895999999999987,18454.53506784434,763.2655158254432,632.3826469901825,823.3144600246667,646.9920878611927,2274.933333333333,23595.423111879158,observed,toll_system,,,НП,деоница са рампом за наплату путарине,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1033/1034,петља Бешка - петља Марадик,4.313000000000017,18260.716897081413,731.8660922361787,606.544952942935,789.6757331809771,620.3759520546561,2252.805062724014,23261.984690220175,observed,toll_system,,,НП,деоница са рампом за наплату путарине,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1035/1036,петља Марадик - петља Инђија,4.768999999999977,19002.19901433692,746.3172766792084,620.3498047556329,807.64860794278,632.6256892706123,2330.32466077829,24139.46505376344,observed,toll_system,,,НП,деоница са рампом за наплату путарине,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1037/1038,петља Инђија - петља Стара Пазова,10.555,19532.696345366105,718.418576582222,607.2756245381801,790.6270124305861,608.9769879339067,2287.4146825396824,24545.40922939068,observed,toll_system,32,,НП 32,деоница са рампом за наплату путарине,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1039/1040,петља Стара Пазова - петља Нова Пазова*,2.78,22347.34817268305,561.7092882911111,562.6378122690901,732.813506215293,469.48849396695334,2362.112341269841,27036.10961469534,observed,toll_system,32,,НП 32,деоница са рампом за наплату путарине,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1041/1042,петља Нова Пазова* - петља Нови Бановци,4.375,25162.0,405.0,518.0,675.0,330.0,2436.81,29528.0,observed,permanent_counter,2001/02,,АБС 2001/02,аутоматски бројач саобраћаја са класификацијом (10+1 категорија),2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1043/1044,петља Нови Бановци - петља Батајница,6.213999999999999,23266.0,302.5,412.5,558.5,331.0,1819.67,26690.17,estimated,interpolation,,,ИНТ,интерполација података,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1045/1046,петља Батајница - петља Београд,8.259999999999991,21370.0,200.0,307.0,442.0,332.0,1202.53,23854.0,observed,permanent_counter,1316/17,,АБС 1316/17,аутоматски бројач саобраћаја са класификацијом (10+1 категорија),2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1047/1048,петља Београд - петља Сурчин,3.585,16454.9,180.0,276.3,397.8,298.8,1082.277,18690.076999999997,estimated,interpolation,,,ИНТ,интерполација података,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1049/1050,петља Сурчин - петља Остружница,9.915,12670.273000000001,162.0,248.67000000000002,358.02,268.92,974.0493,14681.932300000002,estimated,interpolation,,,ИНТ,интерполација података,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1051/1052,петља Остружница - петља Орловача,8.313,11403.245700000001,145.8,223.803,322.21799999999996,295.812,1071.45423,13462.33293,estimated,interpolation,,,ИНТ,интерполација података,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1901/1902,петља Орловача - тунел Стражевица,3.955,13683.89484,160.38000000000002,246.1833,354.43979999999993,325.39320000000004,1178.599653,15948.890793,estimated,interpolation,,,ИНТ,интерполација података,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1903/1904,тунел Стражевица - петља Авала*,2.695,,,,,,,,unavailable,section_did_not_exist,154,section_did_not_exist,веза IIA 154,,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1055/1056,петља Авала* - петља Бубањ Поток*,4.683,,,,,,,,unavailable,section_did_not_exist,154,section_did_not_exist,веза IIA 154,,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1057/1058,петља Бубањ Поток* - петља Траншпед,2.448,32788.24779265803,2064.1950354560317,955.5945154178675,1356.8839059419968,538.6535899591997,3331.383285566878,41034.95812500001,estimated,interpolation,,,ИНТ,интерполација података,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1059/1060,петља Траншпед - петља Врчин,4.388,31226.902659674313,1965.9000337676493,910.0900146836833,1292.2703866114255,513.0034190087616,3172.7459862541696,39080.912500000006,estimated,interpolation,,,ИНТ,интерполација података,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1061/1062,петља Врчин - петља Мали Пожаревац,14.296,29739.907294927918,1872.2857464453803,866.7523949368413,1230.733701534691,488.5746847702491,3021.66284405159,37219.91666666667,observed,toll_system,01,,НП 01,деоница са рампом за наплату путарине,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1063/1064,петља Мали Пожаревац - петља Умчари,6.487,22213.86277521761,1272.498425502965,612.6629615234751,869.9427412415018,332.0596326127543,2514.9463453661037,27815.972881464408,observed,toll_system,,,НП,деоница са рампом за наплату путарине,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1065/1066,петља Умчари - петља Водањ,5.96,21773.488351254477,1264.0679762359875,603.3698612963493,856.7471253907988,329.85969913523627,2508.939164106502,27336.47217741935,observed,toll_system,,,НП,деоница са рампом за наплату путарине,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1067/1068,петља Водањ - петља Колари,6.252,20721.0,627.0,343.0,399.0,236.0,2298.44,24625.0,observed,permanent_counter,1291/92,,АБС 1291/92,аутоматски бројач саобраћаја са класификацијом (10+1 категорија),2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1069/1070,петља Колари - петља Смедерево,5.707,20718.860368663594,1251.6710321379014,578.3441174870808,821.2121485139431,326.62470518928757,2822.8369815668198,26519.54935355863,observed,toll_system,,,НП,деоница са рампом за наплату путарине,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1071/1072,петља Смедерево - петља Пожаревац,1.488,21301.30821172555,1305.9349998770263,603.0200671436129,856.2504397688297,340.78493739895964,3119.6674539170504,27526.966109831028,observed,toll_system,,,НП,деоница са рампом за наплату путарине,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1073/1074,петља Пожаревац - петља Велика Плана,28.82,17933.53172683052,1125.4988305860625,499.4531765846204,709.1919911061119,293.69995333610865,3032.497529441884,23593.873207885306,observed,toll_system,,,НП,деоница са рампом за наплату путарине,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1075/1076,петља Велика Плана - петља Марковац,11.671,18195.12652329749,1171.540916122743,519.8014980779893,738.0853234785903,305.7146778352703,3110.7762608806966,24041.045199692777,observed,toll_system,,,НП,деоница са рампом за наплату путарине,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1077/1078,петља Марковац - петља Лапово,6.397,17868.991103430617,1181.072075661763,515.5481483410775,732.0458352738736,308.2018426690103,3109.479813108039,23715.338818484383,observed,toll_system,,,НП,деоница са рампом за наплату путарине,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1079/1080,петља Лапово - петља Баточина,3.838,18449.226132872504,1197.196898438519,532.1897399134523,755.6758450839875,312.4096299793003,3099.011731950845,24345.709978238614,observed,toll_system,,,НП,деоница са рампом за наплату путарине,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1081/1082,петља Баточина - петља Јагодина,21.915,14759.0,408.0,251.0,366.0,152.0,2167.38,18103.0,observed,permanent_counter,1293/94,,АБС 1293/94,аутоматски бројач саобраћаја са класификацијом (10+1 категорија),2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1083/1084,петља Јагодина - петља Ћуприја,12.801,14975.1278609831,961.3156139917868,444.0059526910345,630.4604323576087,250.85619220380974,2733.4388568868403,19995.20490911418,observed,toll_system,,,НП,деоница са рампом за наплату путарине,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1085/1086,петља Ћуприја - петља Параћин,10.757,15056.330542754738,985.7870480650919,450.421954090772,639.5707494422544,257.2420353962499,2742.5163466461854,20131.868676395294,observed,toll_system,,,НП,деоница са рампом за наплату путарине,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1087/1088,петља Параћин - петља Појате,12.124,14004.916097030211,915.8596633243446,410.5280359723779,582.9239033517388,238.99442013699695,2552.5479390681007,18705.77005888377,observed,toll_system,,,НП,деоница са рампом за наплату путарине,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1089/1090,петља Појате - петља Ражањ,12.694,13095.0,421.0,216.0,324.0,127.0,2423.1,16607.0,observed,permanent_counter,1295/96,,АБС 1295/96,аутоматски бројач саобраћаја са класификацијом (10+1 категорија),2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1091/1092,петља Ражањ - петља Алексиначки рудници,20.417,11998.929998719917,800.9030503437111,345.084190629948,489.9977730157255,208.99638642024183,2421.3705773169486,16265.281976446495,observed,toll_system,,,НП,деоница са рампом за наплату путарине,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1093/1094,петља Алексиначки рудници - петља Алексинац,4.989,12300.096569380441,794.3083719340866,354.71021340743664,503.66611787776554,207.2754990336554,2422.44743343574,16582.504205069126,observed,toll_system,,,НП,деоница са рампом за наплату путарине,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1095/1096,петља Алексинац - петља Трупале,21.138,14952.0,448.0,227.0,333.0,143.0,2413.18,18517.0,observed,permanent_counter,1183/84,,АБС 1183/84,аутоматски бројач саобраћаја са класификацијом (10+1 категорија),2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1097/1098,петља Трупале - петља Ниш југ,3.396,9110.467773185484,668.6148722257354,251.1018437964594,477.5976834212825,148.71749773394188,1440.0977923387097,12096.597462701613,estimated,interpolation,,,ИНТ,интерполација података,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1099/1100,петља Ниш југ - петља Мерошина,5.629,8676.635974462366,636.7760687864147,239.14461313948516,454.85493659169765,141.6357121275637,1371.5217069892474,11520.569012096774,estimated,interpolation,,,ИНТ,интерполација података,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1101/1102,петља Мерошина - петља Дољевац,10.614,8263.4628328213,606.4533988442045,227.75677441855728,433.19517770637873,134.89115440720352,1306.211149513569,10971.970487711214,observed,toll_system,30,,НП 30,деоница са рампом за наплату путарине,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1103/1104,петља Дољевац - петља Брестовац,6.022,7850.289691180235,303.22669942210223,204.98109697670156,389.8756599357408,121.40203896648316,1175.590034562212,10045.365221043476,estimated,interpolation,,,ИНТ,интерполација података,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1105/1106,петља Брестовац - петља Лесковац центар,7.324,7457.775206621223,151.61334971105111,184.48298727903142,350.88809394216673,109.26183506983485,1058.0310311059907,9312.0525037293,estimated,interpolation,,,ИНТ,интерполација података,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1107/1108,петља Лесковац центар - петља Лесковац југ,16.237,7084.886446290162,75.80667485552556,166.03468855112828,315.79928454795004,98.33565156285135,952.2279279953916,8693.090673803008,estimated,interpolation,,,ИНТ,интерполација података,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1109/1110,петља Лесковац југ - петља Грделица,10.953,6730.642123975654,37.90333742776278,149.43121969601546,284.21935609315506,88.50208640656622,857.0051351958524,8147.703258795006,estimated,interpolation,,,ИНТ,интерполација података,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
2018,IA,sr,А1,1925/1926,петља Грделица - Грделица (крај изгр. АП),1.156,6730.642123975654,37.90333742776278,149.43121969601546,284.21935609315506,88.50208640656622,857.0051351958524,8147.703258795006,estimated,interpolation,,,ИНТ,интерполација података,2018_DP-IA-PGDS-2018.xls,2018_DP-IA-PGDS-2018.xls,https://www.putevi-srbije.rs/images/pdf/brojanje/2018/DP-IA-PGDS-2018.xls,f67aef49c76d5142f387a71274e9412e765b2cbd953ca7bb0d570b23fe430a69
